state,county,fips,fips_state,geolocation
North Carolina,yadkin,37197,North Carolina 37197,"(36.1605, -80.6653)"
North Carolina,yancey,37199,North Carolina 37199,"(35.8989, -82.3076)"
North Dakota,adams,38001,North Dakota 38001,"(46.0969, -102.5285)"
North Dakota,barnes,38003,North Dakota 38003,"(46.9361, -98.0716)"
North Dakota,benson,38005,North Dakota 38005,"(48.0694, -99.366)"
North Dakota,billings,38007,North Dakota 38007,"(47.0234, -103.3764)"
North Dakota,bottineau,38009,North Dakota 38009,"(48.7921, -100.8335)"
North Dakota,bowman,38011,North Dakota 38011,"(46.1126, -103.5207)"
North Dakota,burke,38013,North Dakota 38013,"(48.7909, -102.5182)"
North Dakota,burleigh,38015,North Dakota 38015,"(46.9774, -100.4688)"
North Dakota,cass,38017,North Dakota 38017,"(46.933, -97.2481)"
North Dakota,cavalier,38019,North Dakota 38019,"(48.7721, -98.465)"
North Dakota,dickey,38021,North Dakota 38021,"(46.1102, -98.5045)"
North Dakota,divide,38023,North Dakota 38023,"(48.8149, -103.4873)"
North Dakota,dunn,38025,North Dakota 38025,"(47.3568, -102.6183)"
North Dakota,eddy,38027,North Dakota 38027,"(47.7176, -98.9016)"
North Dakota,emmons,38029,North Dakota 38029,"(46.2851, -100.2388)"
North Dakota,foster,38031,North Dakota 38031,"(47.4571, -98.8831)"
North Dakota,golden valley,38033,North Dakota 38033,"(46.9402, -103.8467)"
North Dakota,grand forks,38035,North Dakota 38035,"(47.9219, -97.457)"
North Dakota,grant,38037,North Dakota 38037,"(46.3583, -101.6397)"
North Dakota,griggs,38039,North Dakota 38039,"(47.4572, -98.2371)"
North Dakota,hettinger,38041,North Dakota 38041,"(46.4326, -102.4603)"
North Dakota,kidder,38043,North Dakota 38043,"(46.9802, -99.7801)"
North Dakota,lamoure,38045,North Dakota 38045,"(46.4569, -98.5355)"
North Dakota,logan,38047,North Dakota 38047,"(46.4574, -99.4775)"
North Dakota,mchenry,38049,North Dakota 38049,"(48.2346, -100.6363)"
North Dakota,mcintosh,38051,North Dakota 38051,"(46.1119, -99.4412)"
North Dakota,mckenzie,38053,North Dakota 38053,"(47.7402, -103.3953)"
North Dakota,mclean,38055,North Dakota 38055,"(47.607, -101.3219)"
North Dakota,mercer,38057,North Dakota 38057,"(47.3092, -101.8315)"
North Dakota,morton,38059,North Dakota 38059,"(46.7161, -101.2811)"
North Dakota,mountrail,38061,North Dakota 38061,"(48.2013, -102.3556)"
North Dakota,nelson,38063,North Dakota 38063,"(47.9216, -98.1921)"
North Dakota,oliver,38065,North Dakota 38065,"(47.1153, -101.3403)"
North Dakota,pembina,38067,North Dakota 38067,"(48.7672, -97.5517)"
North Dakota,pierce,38069,North Dakota 38069,"(48.2496, -99.9718)"
North Dakota,ramsey,38071,North Dakota 38071,"(48.2689, -98.7201)"
North Dakota,ransom,38073,North Dakota 38073,"(46.4561, -97.6575)"
North Dakota,renville,38075,North Dakota 38075,"(48.7192, -101.6581)"
North Dakota,richland,38077,North Dakota 38077,"(46.2646, -96.9483)"
North Dakota,rolette,38079,North Dakota 38079,"(48.7724, -99.8411)"
North Dakota,sargent,38081,North Dakota 38081,"(46.1078, -97.6306)"
North Dakota,sheridan,38083,North Dakota 38083,"(47.5754, -100.3456)"
North Dakota,sioux,38085,North Dakota 38085,"(46.1127, -101.0404)"
North Dakota,slope,38087,North Dakota 38087,"(46.4472, -103.4599)"
North Dakota,stark,38089,North Dakota 38089,"(46.8107, -102.655)"
North Dakota,steele,38091,North Dakota 38091,"(47.4562, -97.7247)"
North Dakota,stutsman,38093,North Dakota 38093,"(46.9792, -98.9588)"
North Dakota,towner,38095,North Dakota 38095,"(48.6856, -99.2459)"
North Dakota,traill,38097,North Dakota 38097,"(47.4542, -97.1615)"
North Dakota,walsh,38099,North Dakota 38099,"(48.3694, -97.7214)"
North Dakota,ward,38101,North Dakota 38101,"(48.2218, -101.5419)"
North Dakota,wells,38103,North Dakota 38103,"(47.5876, -99.661)"
North Dakota,williams,38105,North Dakota 38105,"(48.3437, -103.4802)"
Ohio,adams,39001,Ohio 39001,"(38.8457, -83.472)"
Ohio,allen,39003,Ohio 39003,"(40.7715, -84.1057)"
Ohio,ashland,39005,Ohio 39005,"(40.846, -82.2707)"
Ohio,ashtabula,39007,Ohio 39007,"(41.7074, -80.7485)"
Ohio,athens,39009,Ohio 39009,"(39.3337, -82.0452)"
Ohio,auglaize,39011,Ohio 39011,"(40.5609, -84.2217)"
Ohio,belmont,39013,Ohio 39013,"(40.0158, -80.9885)"
Ohio,brown,39015,Ohio 39015,"(38.9344, -83.868)"
Ohio,butler,39017,Ohio 39017,"(39.4386, -84.5755)"
Ohio,carroll,39019,Ohio 39019,"(40.5796, -81.0897)"
Ohio,champaign,39021,Ohio 39021,"(40.1377, -83.7696)"
Ohio,clark,39023,Ohio 39023,"(39.9168, -83.7835)"
Ohio,clermont,39025,Ohio 39025,"(39.0476, -84.1522)"
Ohio,clinton,39027,Ohio 39027,"(39.415, -83.8084)"
Ohio,columbiana,39029,Ohio 39029,"(40.7686, -80.7775)"
Ohio,coshocton,39031,Ohio 39031,"(40.3017, -81.92)"
Ohio,crawford,39033,Ohio 39033,"(40.8509, -82.9197)"
Ohio,cuyahoga,39035,Ohio 39035,"(41.4243, -81.6587)"
Ohio,darke,39037,Ohio 39037,"(40.1333, -84.6193)"
Ohio,defiance,39039,Ohio 39039,"(41.3239, -84.4906)"
Ohio,delaware,39041,Ohio 39041,"(40.2785, -83.0052)"
Ohio,erie,39043,Ohio 39043,"(41.3635, -82.6178)"
Ohio,fairfield,39045,Ohio 39045,"(39.7516, -82.6305)"
Ohio,fayette,39047,Ohio 39047,"(39.5599, -83.4561)"
Ohio,franklin,39049,Ohio 39049,"(39.9696, -83.0093)"
Ohio,fulton,39051,Ohio 39051,"(41.6018, -84.1301)"
Ohio,gallia,39053,Ohio 39053,"(38.8247, -82.3169)"
Ohio,geauga,39055,Ohio 39055,"(41.4995, -81.1786)"
Ohio,greene,39057,Ohio 39057,"(39.6915, -83.8898)"
Ohio,guernsey,39059,Ohio 39059,"(40.0521, -81.4942)"
Ohio,hamilton,39061,Ohio 39061,"(39.1954, -84.5426)"
Ohio,hancock,39063,Ohio 39063,"(41.0019, -83.6665)"
Ohio,hardin,39065,Ohio 39065,"(40.6615, -83.6594)"
Ohio,harrison,39067,Ohio 39067,"(40.2938, -81.0911)"
Ohio,henry,39069,Ohio 39069,"(41.3339, -84.0682)"
Ohio,highland,39071,Ohio 39071,"(39.1848, -83.6009)"
Ohio,hocking,39073,Ohio 39073,"(39.497, -82.4792)"
Ohio,holmes,39075,Ohio 39075,"(40.5612, -81.9294)"
Ohio,huron,39077,Ohio 39077,"(41.1462, -82.5984)"
Ohio,jackson,39079,Ohio 39079,"(39.0197, -82.6184)"
Ohio,jefferson,39081,Ohio 39081,"(40.385, -80.761)"
Ohio,knox,39083,Ohio 39083,"(40.3988, -82.4216)"
Ohio,lake,39085,Ohio 39085,"(41.6968, -81.237)"
Ohio,lawrence,39087,Ohio 39087,"(38.5985, -82.5368)"
Ohio,licking,39089,Ohio 39089,"(40.0918, -82.4835)"
Ohio,logan,39091,Ohio 39091,"(40.3885, -83.7658)"
Ohio,lorain,39093,Ohio 39093,"(41.2955, -82.1512)"
Ohio,lucas,39095,Ohio 39095,"(41.62, -83.6586)"
Ohio,madison,39097,Ohio 39097,"(39.8941, -83.3999)"
Ohio,mahoning,39099,Ohio 39099,"(41.0146, -80.7753)"
Ohio,marion,39101,Ohio 39101,"(40.5873, -83.1609)"
Ohio,medina,39103,Ohio 39103,"(41.1176, -81.8997)"
Ohio,meigs,39105,Ohio 39105,"(39.0821, -82.0229)"
Ohio,mercer,39107,Ohio 39107,"(40.54, -84.6293)"
Ohio,miami,39109,Ohio 39109,"(40.0534, -84.2289)"
Ohio,monroe,39111,Ohio 39111,"(39.7274, -81.0829)"
Ohio,montgomery,39113,Ohio 39113,"(39.7545, -84.2906)"
Ohio,morgan,39115,Ohio 39115,"(39.6203, -81.8527)"
Ohio,morrow,39117,Ohio 39117,"(40.524, -82.7941)"
Ohio,muskingum,39119,Ohio 39119,"(39.9654, -81.9444)"
Ohio,noble,39121,Ohio 39121,"(39.766, -81.4556)"
Ohio,ottawa,39123,Ohio 39123,"(41.5381, -83.1467)"
Ohio,paulding,39125,Ohio 39125,"(41.1166, -84.5801)"
Ohio,perry,39127,Ohio 39127,"(39.7371, -82.2361)"
Ohio,pickaway,39129,Ohio 39129,"(39.642, -83.0243)"
Ohio,pike,39131,Ohio 39131,"(39.0774, -83.0668)"
Ohio,portage,39133,Ohio 39133,"(41.1676, -81.1962)"
Ohio,preble,39135,Ohio 39135,"(39.7416, -84.6481)"
Ohio,putnam,39137,Ohio 39137,"(41.0221, -84.1317)"
Ohio,richland,39139,Ohio 39139,"(40.7747, -82.5365)"
Ohio,ross,39141,Ohio 39141,"(39.3376, -83.057)"
Ohio,sandusky,39143,Ohio 39143,"(41.3565, -83.145)"
Ohio,scioto,39145,Ohio 39145,"(38.804, -82.9928)"
Ohio,seneca,39147,Ohio 39147,"(41.1239, -83.1277)"
Ohio,shelby,39149,Ohio 39149,"(40.3315, -84.2048)"
Ohio,stark,39151,Ohio 39151,"(40.8138, -81.3659)"
Ohio,summit,39153,Ohio 39153,"(41.1259, -81.5321)"
Ohio,trumbull,39155,Ohio 39155,"(41.3174, -80.7604)"
Ohio,tuscarawas,39157,Ohio 39157,"(40.441, -81.4738)"
Ohio,union,39159,Ohio 39159,"(40.2995, -83.3715)"
Ohio,van wert,39161,Ohio 39161,"(40.8554, -84.5861)"
Ohio,vinton,39163,Ohio 39163,"(39.251, -82.4854)"
Ohio,warren,39165,Ohio 39165,"(39.4277, -84.1668)"
Ohio,washington,39167,Ohio 39167,"(39.4553, -81.4953)"
Ohio,wayne,39169,Ohio 39169,"(40.8289, -81.8883)"
Ohio,williams,39171,Ohio 39171,"(41.5603, -84.5882)"
Ohio,wood,39173,Ohio 39173,"(41.3617, -83.623)"
Ohio,wyandot,39175,Ohio 39175,"(40.8424, -83.3044)"
Oklahoma,adair,40001,Oklahoma 40001,"(35.8839, -94.6587)"
Oklahoma,alfalfa,40003,Oklahoma 40003,"(36.731, -98.324)"
Oklahoma,atoka,40005,Oklahoma 40005,"(34.3737, -96.0378)"
Oklahoma,beaver,40007,Oklahoma 40007,"(36.7497, -100.4767)"
Oklahoma,beckham,40009,Oklahoma 40009,"(35.2687, -99.682)"
Oklahoma,blaine,40011,Oklahoma 40011,"(35.8752, -98.4335)"
Oklahoma,bryan,40013,Oklahoma 40013,"(33.9623, -96.26)"
Oklahoma,caddo,40015,Oklahoma 40015,"(35.1744, -98.3751)"
Oklahoma,canadian,40017,Oklahoma 40017,"(35.5425, -97.9825)"
Oklahoma,carter,40019,Oklahoma 40019,"(34.2509, -97.2858)"
Oklahoma,cherokee,40021,Oklahoma 40021,"(35.9066, -94.9997)"
Oklahoma,choctaw,40023,Oklahoma 40023,"(34.0265, -95.5521)"
Oklahoma,cimarron,40025,Oklahoma 40025,"(36.7483, -102.5178)"
Oklahoma,cleveland,40027,Oklahoma 40027,"(35.2036, -97.3271)"
Oklahoma,coal,40029,Oklahoma 40029,"(34.5882, -96.2979)"
Oklahoma,comanche,40031,Oklahoma 40031,"(34.6621, -98.4717)"
Oklahoma,cotton,40033,Oklahoma 40033,"(34.2902, -98.3721)"
Oklahoma,craig,40035,Oklahoma 40035,"(36.7617, -95.2086)"
Oklahoma,creek,40037,Oklahoma 40037,"(35.9027, -96.3709)"
Oklahoma,custer,40039,Oklahoma 40039,"(35.6389, -99.0015)"
Oklahoma,delaware,40041,Oklahoma 40041,"(36.4082, -94.8027)"
Oklahoma,dewey,40043,Oklahoma 40043,"(35.9877, -99.008)"
Oklahoma,ellis,40045,Oklahoma 40045,"(36.2184, -99.7546)"
Oklahoma,garfield,40047,Oklahoma 40047,"(36.379, -97.7828)"
Oklahoma,garvin,40049,Oklahoma 40049,"(34.7045, -97.3093)"
Oklahoma,grady,40051,Oklahoma 40051,"(35.017, -97.884)"
Oklahoma,grant,40053,Oklahoma 40053,"(36.7961, -97.7861)"
Oklahoma,greer,40055,Oklahoma 40055,"(34.9357, -99.5609)"
Oklahoma,harmon,40057,Oklahoma 40057,"(34.7441, -99.8463)"
Oklahoma,harper,40059,Oklahoma 40059,"(36.7887, -99.6673)"
Oklahoma,haskell,40061,Oklahoma 40061,"(35.2248, -95.1166)"
Oklahoma,hughes,40063,Oklahoma 40063,"(35.0484, -96.2502)"
Oklahoma,jackson,40065,Oklahoma 40065,"(34.588, -99.4148)"
Oklahoma,jefferson,40067,Oklahoma 40067,"(34.1111, -97.8359)"
Oklahoma,johnston,40069,Oklahoma 40069,"(34.3165, -96.6606)"
Oklahoma,kay,40071,Oklahoma 40071,"(36.818, -97.1439)"
Oklahoma,kingfisher,40073,Oklahoma 40073,"(35.9454, -97.9421)"
Oklahoma,kiowa,40075,Oklahoma 40075,"(34.9163, -98.9808)"
Oklahoma,latimer,40077,Oklahoma 40077,"(34.8761, -95.2504)"
Oklahoma,le flore,40079,Oklahoma 40079,"(34.9001, -94.7035)"
Oklahoma,lincoln,40081,Oklahoma 40081,"(35.703, -96.8809)"
Oklahoma,logan,40083,Oklahoma 40083,"(35.9194, -97.4434)"
Oklahoma,love,40085,Oklahoma 40085,"(33.9499, -97.2442)"
Oklahoma,mcclain,40087,Oklahoma 40087,"(35.0087, -97.4436)"
Oklahoma,mccurtain,40089,Oklahoma 40089,"(34.115, -94.7712)"
Oklahoma,mcintosh,40091,Oklahoma 40091,"(35.3737, -95.6668)"
Oklahoma,major,40093,Oklahoma 40093,"(36.3116, -98.536)"
Oklahoma,marshall,40095,Oklahoma 40095,"(34.0245, -96.769)"
Oklahoma,mayes,40097,Oklahoma 40097,"(36.3018, -95.2309)"
Oklahoma,murray,40099,Oklahoma 40099,"(34.4823, -97.0679)"
Oklahoma,muskogee,40101,Oklahoma 40101,"(35.6161, -95.3794)"
Oklahoma,noble,40103,Oklahoma 40103,"(36.3886, -97.2306)"
Oklahoma,nowata,40105,Oklahoma 40105,"(36.7985, -95.6174)"
Oklahoma,okfuskee,40107,Oklahoma 40107,"(35.4655, -96.3228)"
Oklahoma,oklahoma,40109,Oklahoma 40109,"(35.5515, -97.4072)"
Oklahoma,okmulgee,40111,Oklahoma 40111,"(35.6467, -95.9643)"
Oklahoma,osage,40113,Oklahoma 40113,"(36.6292, -96.3984)"
Oklahoma,ottawa,40115,Oklahoma 40115,"(36.8355, -94.8105)"
Oklahoma,pawnee,40117,Oklahoma 40117,"(36.3169, -96.6993)"
Oklahoma,payne,40119,Oklahoma 40119,"(36.0773, -96.9757)"
Oklahoma,pittsburg,40121,Oklahoma 40121,"(34.9239, -95.7484)"
Oklahoma,pontotoc,40123,Oklahoma 40123,"(34.7281, -96.6844)"
Oklahoma,pottawatomie,40125,Oklahoma 40125,"(35.2068, -96.9483)"
Oklahoma,pushmataha,40127,Oklahoma 40127,"(34.4162, -95.3758)"
Oklahoma,roger mills,40129,Oklahoma 40129,"(35.6883, -99.6957)"
Oklahoma,rogers,40131,Oklahoma 40131,"(36.3716, -95.6044)"
Oklahoma,seminole,40133,Oklahoma 40133,"(35.1674, -96.6156)"
Oklahoma,sequoyah,40135,Oklahoma 40135,"(35.4953, -94.7549)"
Oklahoma,stephens,40137,Oklahoma 40137,"(34.4856, -97.8514)"
Oklahoma,texas,40139,Oklahoma 40139,"(36.7479, -101.49)"
Oklahoma,tillman,40141,Oklahoma 40141,"(34.3728, -98.9242)"
Oklahoma,tulsa,40143,Oklahoma 40143,"(36.1211, -95.9414)"
Oklahoma,wagoner,40145,Oklahoma 40145,"(35.9609, -95.5212)"
Oklahoma,washington,40147,Oklahoma 40147,"(36.7152, -95.9044)"
Oklahoma,washita,40149,Oklahoma 40149,"(35.2904, -98.9923)"
Oklahoma,woods,40151,Oklahoma 40151,"(36.7669, -98.8651)"
Oklahoma,woodward,40153,Oklahoma 40153,"(36.4227, -99.265)"
Oregon,baker,41001,Oregon 41001,"(44.7092, -117.6753)"
Oregon,benton,41003,Oregon 41003,"(44.4922, -123.4292)"
Oregon,clackamas,41005,Oregon 41005,"(45.1887, -122.2214)"
Oregon,clatsop,41007,Oregon 41007,"(45.9895, -123.6547)"
Oregon,columbia,41009,Oregon 41009,"(45.9439, -123.0881)"
Oregon,coos,41011,Oregon 41011,"(43.1739, -124.0594)"
Oregon,crook,41013,Oregon 41013,"(44.1422, -120.3566)"
Oregon,curry,41015,Oregon 41015,"(42.4578, -124.1567)"
Oregon,deschutes,41017,Oregon 41017,"(43.9149, -121.2279)"
Oregon,douglas,41019,Oregon 41019,"(43.2796, -123.1662)"
Oregon,gilliam,41021,Oregon 41021,"(45.378, -120.2109)"
Oregon,grant,41023,Oregon 41023,"(44.4912, -119.0074)"
Oregon,harney,41025,Oregon 41025,"(43.064, -118.9679)"
Oregon,hood river,41027,Oregon 41027,"(45.519, -121.6512)"
Oregon,jackson,41029,Oregon 41029,"(42.4321, -122.7284)"
Oregon,jefferson,41031,Oregon 41031,"(44.6294, -121.1754)"
Oregon,josephine,41033,Oregon 41033,"(42.3654, -123.5555)"
Oregon,klamath,41035,Oregon 41035,"(42.6863, -121.6501)"
Oregon,lake,41037,Oregon 41037,"(42.7934, -120.3874)"
Oregon,lane,41039,Oregon 41039,"(43.9386, -122.847)"
Oregon,lincoln,41041,Oregon 41041,"(44.6421, -123.8668)"
Oregon,linn,41043,Oregon 41043,"(44.4886, -122.5342)"
Oregon,malheur,41045,Oregon 41045,"(43.1934, -117.6231)"
Oregon,marion,41047,Oregon 41047,"(44.9035, -122.5826)"
Oregon,morrow,41049,Oregon 41049,"(45.4188, -119.5843)"
Oregon,multnomah,41051,Oregon 41051,"(45.5469, -122.4157)"
Oregon,polk,41053,Oregon 41053,"(44.9034, -123.4134)"
Oregon,sherman,41055,Oregon 41055,"(45.4052, -120.6894)"
Oregon,tillamook,41057,Oregon 41057,"(45.463, -123.7086)"
Oregon,umatilla,41059,Oregon 41059,"(45.5919, -118.7369)"
Oregon,union,41061,Oregon 41061,"(45.3104, -118.009)"
Oregon,wallowa,41063,Oregon 41063,"(45.5798, -117.1811)"
Oregon,wasco,41065,Oregon 41065,"(45.16, -121.1682)"
Oregon,washington,41067,Oregon 41067,"(45.5601, -123.0985)"
Oregon,wheeler,41069,Oregon 41069,"(44.7261, -120.0275)"
Oregon,yamhill,41071,Oregon 41071,"(45.2326, -123.3081)"
Pennsylvania,adams,42001,Pennsylvania 42001,"(39.8715, -77.2179)"
Pennsylvania,allegheny,42003,Pennsylvania 42003,"(40.4688, -79.9812)"
Pennsylvania,armstrong,42005,Pennsylvania 42005,"(40.8125, -79.4645)"
Pennsylvania,beaver,42007,Pennsylvania 42007,"(40.6823, -80.3493)"
Pennsylvania,bedford,42009,Pennsylvania 42009,"(40.0066, -78.4902)"
Pennsylvania,berks,42011,Pennsylvania 42011,"(40.4164, -75.926)"
Pennsylvania,blair,42013,Pennsylvania 42013,"(40.4813, -78.3486)"
Pennsylvania,bradford,42015,Pennsylvania 42015,"(41.7886, -76.5157)"
Pennsylvania,bucks,42017,Pennsylvania 42017,"(40.337, -75.1067)"
Pennsylvania,butler,42019,Pennsylvania 42019,"(40.9117, -79.913)"
Pennsylvania,cambria,42021,Pennsylvania 42021,"(40.4954, -78.7136)"
Pennsylvania,cameron,42023,Pennsylvania 42023,"(41.4368, -78.2038)"
Pennsylvania,carbon,42025,Pennsylvania 42025,"(40.9183, -75.7088)"
Pennsylvania,centre,42027,Pennsylvania 42027,"(40.919, -77.8196)"
Pennsylvania,chester,42029,Pennsylvania 42029,"(39.9733, -75.7484)"
Pennsylvania,clarion,42031,Pennsylvania 42031,"(41.1925, -79.421)"
Pennsylvania,clearfield,42033,Pennsylvania 42033,"(41.0002, -78.4741)"
Pennsylvania,clinton,42035,Pennsylvania 42035,"(41.2341, -77.6385)"
Pennsylvania,columbia,42037,Pennsylvania 42037,"(41.0486, -76.4052)"
Pennsylvania,crawford,42039,Pennsylvania 42039,"(41.6848, -80.1063)"
Pennsylvania,cumberland,42041,Pennsylvania 42041,"(40.1637, -77.2651)"
Pennsylvania,dauphin,42043,Pennsylvania 42043,"(40.4155, -76.7793)"
Pennsylvania,delaware,42045,Pennsylvania 42045,"(39.9166, -75.3991)"
Pennsylvania,elk,42047,Pennsylvania 42047,"(41.4252, -78.6492)"
Pennsylvania,erie,42049,Pennsylvania 42049,"(41.9917, -80.0322)"
Pennsylvania,fayette,42051,Pennsylvania 42051,"(39.9198, -79.6474)"
Pennsylvania,forest,42053,Pennsylvania 42053,"(41.5132, -79.2361)"
Pennsylvania,franklin,42055,Pennsylvania 42055,"(39.9275, -77.7212)"
Pennsylvania,fulton,42057,Pennsylvania 42057,"(39.9255, -78.1124)"
Pennsylvania,greene,42059,Pennsylvania 42059,"(39.8538, -80.2229)"
Pennsylvania,huntingdon,42061,Pennsylvania 42061,"(40.417, -77.9812)"
Pennsylvania,indiana,42063,Pennsylvania 42063,"(40.6521, -79.0875)"
Pennsylvania,jefferson,42065,Pennsylvania 42065,"(41.1281, -78.9995)"
Pennsylvania,juniata,42067,Pennsylvania 42067,"(40.5311, -77.402)"
Pennsylvania,lackawanna,42069,Pennsylvania 42069,"(41.437, -75.6092)"
Pennsylvania,lancaster,42071,Pennsylvania 42071,"(40.0424, -76.2477)"
Pennsylvania,lawrence,42073,Pennsylvania 42073,"(40.9912, -80.3342)"
Pennsylvania,lebanon,42075,Pennsylvania 42075,"(40.3672, -76.4577)"
Pennsylvania,lehigh,42077,Pennsylvania 42077,"(40.6129, -75.5924)"
Pennsylvania,luzerne,42079,Pennsylvania 42079,"(41.1771, -75.9889)"
Pennsylvania,lycoming,42081,Pennsylvania 42081,"(41.3433, -77.0645)"
Pennsylvania,mckean,42083,Pennsylvania 42083,"(41.8078, -78.569)"
Pennsylvania,mercer,42085,Pennsylvania 42085,"(41.3022, -80.2577)"
Pennsylvania,mifflin,42087,Pennsylvania 42087,"(40.6104, -77.6171)"
Pennsylvania,monroe,42089,Pennsylvania 42089,"(41.0582, -75.3394)"
Pennsylvania,montgomery,42091,Pennsylvania 42091,"(40.2109, -75.3672)"
Pennsylvania,montour,42093,Pennsylvania 42093,"(41.028, -76.6586)"
Pennsylvania,northampton,42095,Pennsylvania 42095,"(40.7543, -75.3074)"
Pennsylvania,northumberland,42097,Pennsylvania 42097,"(40.852, -76.7091)"
Pennsylvania,perry,42099,Pennsylvania 42099,"(40.3984, -77.2622)"
Pennsylvania,philadelphia,42101,Pennsylvania 42101,"(40.0076, -75.1338)"
Pennsylvania,pike,42103,Pennsylvania 42103,"(41.3321, -75.0338)"
Pennsylvania,potter,42105,Pennsylvania 42105,"(41.745, -77.8958)"
Pennsylvania,schuylkill,42107,Pennsylvania 42107,"(40.7059, -76.216)"
Pennsylvania,snyder,42109,Pennsylvania 42109,"(40.77, -77.0701)"
Pennsylvania,somerset,42111,Pennsylvania 42111,"(39.9725, -79.0283)"
Pennsylvania,sullivan,42113,Pennsylvania 42113,"(41.446, -76.5119)"
Pennsylvania,susquehanna,42115,Pennsylvania 42115,"(41.8214, -75.8008)"
Pennsylvania,tioga,42117,Pennsylvania 42117,"(41.7721, -77.2543)"
Pennsylvania,union,42119,Pennsylvania 42119,"(40.963, -77.0621)"
Pennsylvania,venango,42121,Pennsylvania 42121,"(41.401, -79.758)"
Pennsylvania,warren,42123,Pennsylvania 42123,"(41.8147, -79.2741)"
Pennsylvania,washington,42125,Pennsylvania 42125,"(40.1894, -80.2482)"
Pennsylvania,wayne,42127,Pennsylvania 42127,"(41.6487, -75.3033)"
Pennsylvania,westmoreland,42129,Pennsylvania 42129,"(40.3107, -79.4668)"
Pennsylvania,wyoming,42131,Pennsylvania 42131,"(41.5184, -76.0165)"
Pennsylvania,york,42133,Pennsylvania 42133,"(39.9199, -76.7265)"
Rhode Island,bristol,44001,Rhode Island 44001,"(41.7161, -71.2842)"
Rhode Island,kent,44003,Rhode Island 44003,"(41.6719, -71.5943)"
Rhode Island,newport,44005,Rhode Island 44005,"(41.556, -71.2366)"
Rhode Island,providence,44007,Rhode Island 44007,"(41.8724, -71.5811)"
Rhode Island,washington,44009,Rhode Island 44009,"(41.4687, -71.6234)"
South Carolina,abbeville,45001,South Carolina 45001,"(34.2226, -82.4587)"
South Carolina,aiken,45003,South Carolina 45003,"(33.5444, -81.6348)"
