"","STATE","COUNTY","CTYNAME","STNAME","pop09","pop19","pop29","pop39","pop49","pop59","pop69","pop79","pop89"
"315","09","013","Tolland County","Connecticut",12966,21730,27998,16612,15934,20769,17987,10921,5804
"316","09","015","Windham County","Connecticut",11946,14720,14999,14796,14310,17392,15282,8652,4685
"317","10","001","Kent County","Delaware",22651,23832,25086,23117,20239,23018,20870,14910,7063
"318","10","003","New Castle County","Delaware",64873,70731,75048,77099,67652,76967,65613,39400,21370
"319","10","005","Sussex County","Delaware",23507,23318,22331,22927,22521,31526,43354,31778,12963
"320","11","001","District of Columbia","District of Columbia",83545,65792,133911,145835,83623,72452,61503,36974,22114
"321","12","001","Alachua County","Florida",27697,34596,64163,34864,26922,27129,27683,17219,8770
"322","12","003","Baker County","Florida",3786,3818,3981,4144,3831,3821,3090,1829,910
"323","12","005","Bay County","Florida",20000,19407,21350,22886,20997,25132,22848,14392,7693
"324","12","007","Bradford County","Florida",3021,2964,4150,4032,3595,3604,3277,2352,1206
"325","12","009","Brevard County","Florida",57388,63735,65771,66591,64659,89032,91225,64893,38648
"326","12","011","Broward County","Florida",225033,226607,238994,266274,260031,277488,226097,144474,87780
"327","12","013","Calhoun County","Florida",1434,1644,1731,1885,1899,1888,1762,1220,642
"328","12","015","Charlotte County","Florida",11573,13233,14365,14040,15501,25321,38024,36287,20566
"329","12","017","Citrus County","Florida",11558,12598,12266,12122,13161,19788,27822,26719,13623
"330","12","019","Clay County","Florida",25672,29803,25471,28626,28454,30767,27100,16457,6902
"331","12","021","Collier County","Florida",34097,37462,36181,36764,38854,47975,55838,59766,37965
"332","12","023","Columbia County","Florida",8487,8597,9343,8993,8335,9080,9316,6372,3163
"333","12","027","DeSoto County","Florida",3836,4165,5215,5233,4290,4469,4383,4050,2360
"334","12","029","Dixie County","Florida",1630,1738,1824,2027,1908,2413,2470,1901,915
"335","12","031","Duval County","Florida",125315,111947,143263,143553,114024,122567,106013,61168,29905
"336","12","033","Escambia County","Florida",37524,39681,50337,40964,33859,40131,38861,24399,12560
"337","12","035","Flagler County","Florida",9516,11722,10297,10393,12095,15398,20393,17140,8127
"338","12","037","Franklin County","Florida",1009,1023,1599,1602,1391,1643,1900,1428,530
"339","12","039","Gadsden County","Florida",5397,5473,5669,5337,5761,6305,6055,3693,1970
"340","12","041","Gilchrist County","Florida",2035,2317,2482,1981,2046,2522,2512,1740,947
"341","12","043","Glades County","Florida",937,1305,1572,1778,1689,1781,1850,1920,979
"342","12","045","Gulf County","Florida",1368,1360,1351,1329,1448,2052,2305,1665,761
"343","12","047","Hamilton County","Florida",1501,1568,2401,1714,1730,1869,1828,1217,600
"344","12","049","Hardee County","Florida",3755,3879,3907,3127,3153,3110,2677,2094,1235
"345","12","051","Hendry County","Florida",6188,6136,5771,5630,5086,5244,3856,2698,1413
"346","12","053","Hernando County","Florida",18453,20491,19669,20091,21457,25902,28916,25314,13627
"347","12","055","Highlands County","Florida",9584,10087,9850,9837,9172,11940,15894,18075,11782
"348","12","057","Hillsborough County","Florida",180210,181932,206765,217932,196840,190193,154489,95228,48379
"349","12","059","Holmes County","Florida",2116,2218,2560,2385,2415,2654,2548,1734,987
"350","12","061","Indian River County","Florida",13207,14686,14389,14425,14908,21058,27184,25116,14950
"351","12","063","Jackson County","Florida",4716,5081,5860,6090,6032,5933,5941,4307,2454
"352","12","065","Jefferson County","Florida",1262,1344,1450,1610,1776,2152,2265,1602,785
"353","12","067","Lafayette County","Florida",789,1110,1264,1070,1252,1004,929,648,356
"354","12","069","Lake County","Florida",36843,39298,37823,40431,40981,46731,52272,47542,25197
"355","12","071","Lee County","Florida",71621,76869,79703,82432,81193,98204,115487,108251,56817
"356","12","073","Leon County","Florida",30193,41080,69729,35853,30064,30392,29620,18150,8501
"357","12","075","Levy County","Florida",4425,4416,4310,4353,4429,5830,6562,4984,2194
"358","12","077","Liberty County","Florida",748,859,1321,1315,1301,1069,903,568,270
"359","12","079","Madison County","Florida",1839,1916,2400,2360,2291,2473,2576,1768,870
"360","12","081","Manatee County","Florida",38275,41379,40593,41847,43185,54039,61669,52577,29689
"361","12","083","Marion County","Florida",36686,37504,38247,38197,36961,45005,54126,52255,26598
"362","12","085","Martin County","Florida",13600,15158,14511,15068,16211,22554,25435,23040,15423
"363","12","086","Miami-Dade County","Florida",307356,304972,351838,378580,381937,384312,288500,192295,127150
"364","12","087","Monroe County","Florida",6418,5969,7996,9090,9271,11879,11693,8315,3597
"365","12","089","Nassau County","Florida",9424,9693,9038,10385,10357,12556,13636,9594,3942
"366","12","091","Okaloosa County","Florida",27000,24127,31570,30592,22985,26521,24806,15222,7915
"367","12","093","Okeechobee County","Florida",5060,4821,5148,5291,5319,5386,4985,3912,2246
"368","12","095","Orange County","Florida",168934,176210,224866,216830,189648,172919,130762,74985,38298
"369","12","097","Osceola County","Florida",48230,52318,51734,54934,52895,45955,35692,23224,10769
"370","12","099","Palm Beach County","Florida",153068,162948,168276,175580,177293,198367,185728,159150,116360
"371","12","101","Pasco County","Florida",59834,63597,57938,66022,69851,74776,71062,59326,31541
"372","12","103","Pinellas County","Florida",83544,88119,107143,113741,110834,145700,148538,108906,68471
"373","12","105","Polk County","Florida",85455,91418,92121,91582,85311,87057,86141,69643,36049
"374","12","107","Putnam County","Florida",8587,8630,8298,7711,7686,10229,11280,8155,3945
"375","12","109","St. Johns County","Florida",28905,34472,23632,30907,36396,37175,36178,25576,11431
"376","12","111","St. Lucie County","Florida",34151,36609,35939,36734,37013,43645,45873,37702,20631
"377","12","113","Santa Rosa County","Florida",21306,22692,22807,25568,23686,26111,22198,13899,6046
"378","12","115","Sarasota County","Florida",31453,36526,36095,35766,39855,56476,75691,74309,47571
"379","12","117","Seminole County","Florida",51622,56689,63285,68482,63933,63582,53086,33227,17920
"380","12","119","Sumter County","Florida",5147,5127,6609,8185,7821,11304,30125,42451,15651
"381","12","121","Suwannee County","Florida",4940,5328,5254,5177,4964,5792,6157,4376,2429
"382","12","123","Taylor County","Florida",2373,2264,2859,2786,2576,2730,2836,2099,1046
"383","12","125","Union County","Florida",1647,1685,2151,2199,1982,2319,1672,1073,509
"384","12","127","Volusia County","Florida",52572,57241,64542,61357,60119,76696,83866,62533,34358
"385","12","129","Wakulla County","Florida",3619,4024,3893,4891,4877,4826,4121,2552,936
"386","12","131","Walton County","Florida",8423,7906,7477,9405,9044,10925,11069,6946,2876
"387","12","133","Washington County","Florida",2700,2892,3531,3367,3367,3588,3033,2130,865
"388","13","001","Appling County","Georgia",2483,2448,2229,2107,2243,2369,2256,1534,717
"389","13","003","Atkinson County","Georgia",1168,1178,1092,960,1040,1039,897,553,238
"390","13","005","Bacon County","Georgia",1540,1555,1362,1310,1511,1335,1344,802,405
"391","13","007","Baker County","Georgia",313,338,336,307,338,441,484,309,172
"392","13","009","Baldwin County","Georgia",4391,6847,8276,4872,4687,5556,5315,3341,1605
"393","13","011","Banks County","Georgia",2233,2476,2274,2252,2579,2737,2335,1728,620
"394","13","013","Barrow County","Georgia",11559,11654,10990,12419,11144,10350,8149,4938,2037
"395","13","015","Bartow County","Georgia",13657,14459,14085,14037,14151,15085,11909,7358,2997
"396","13","017","Ben Hill County","Georgia",2172,2306,1934,2036,1928,2165,2176,1348,635
"397","13","019","Berrien County","Georgia",2424,2659,2328,2324,2364,2679,2276,1570,773
"398","13","021","Bibb County","Georgia",20769,21138,22518,18961,17315,18513,17438,10736,5771
"399","13","023","Bleckley County","Georgia",1353,2132,1867,1358,1454,1722,1365,1000,622
"400","13","025","Brantley County","Georgia",2333,2525,2299,2218,2458,2766,2355,1457,698
"401","13","027","Brooks County","Georgia",1826,1833,1719,1735,1802,2285,2124,1507,626
"402","13","029","Bryan County","Georgia",6257,6315,4560,6524,5550,4385,3307,1926,803
"403","13","031","Bulloch County","Georgia",8834,13599,18329,9605,8025,8055,7104,4174,1883
"404","13","033","Burke County","Georgia",3084,3211,2745,2639,2606,2975,2836,1584,703
"405","13","035","Butts County","Georgia",2828,2826,3731,3479,3239,3391,2790,1792,860
"406","13","037","Calhoun County","Georgia",519,653,921,956,944,806,664,442,284
"407","13","039","Camden County","Georgia",7700,6822,9736,7717,5573,6316,5653,3764,1385
"408","13","043","Candler County","Georgia",1411,1525,1258,1248,1305,1374,1327,968,387
"409","13","045","Carroll County","Georgia",15188,17972,19161,15143,14607,14593,12294,7556,3478
"410","13","047","Catoosa County","Georgia",7713,9056,7675,8272,9079,9231,8128,5680,2746
"411","13","049","Charlton County","Georgia",1384,1351,2202,2004,1792,1746,1418,994,501
"412","13","051","Chatham County","Georgia",34256,35474,47181,41658,32976,34355,32470,20695,10365
"413","13","053","Chattahoochee County","Georgia",1704,1365,4065,1726,762,512,380,238,155
"414","13","055","Chattooga County","Georgia",3001,3117,3203,2984,3133,3251,3097,1988,1015
"415","13","057","Cherokee County","Georgia",31544,36635,29777,33357,37665,36636,28427,18198,6534
"416","13","059","Clarke County","Georgia",12844,18534,35545,17107,12767,11276,10875,6296,3087
"417","13","061","Clay County","Georgia",301,309,282,296,279,350,486,357,174
"418","13","063","Clayton County","Georgia",44399,44606,45235,41305,37369,35930,26722,12259,4431
"419","13","065","Clinch County","Georgia",911,895,845,800,811,832,785,525,214
"420","13","067","Cobb County","Georgia",94274,102322,105362,109728,106807,102113,76962,43600,18973
"421","13","069","Coffee County","Georgia",5928,5817,6434,5837,5475,5405,4351,2811,1215
"422","13","071","Colquitt County","Georgia",6335,6521,5863,5766,5670,5587,4887,3252,1719
"423","13","073","Columbia County","Georgia",20854,22085,19273,23078,21005,19614,16555,9843,4407
"424","13","075","Cook County","Georgia",2264,2447,2099,2087,2199,2242,1971,1318,643
"425","13","077","Coweta County","Georgia",18429,20781,17947,18954,20609,21646,16010,10050,4083
"426","13","079","Crawford County","Georgia",1249,1503,1434,1364,1449,2061,1740,1176,428
"427","13","081","Crisp County","Georgia",2792,3067,2611,2624,2508,2955,2914,1857,1044
"428","13","083","Dade County","Georgia",1647,2048,2236,1750,1885,2113,2270,1458,709
"429","13","085","Dawson County","Georgia",2727,3073,3149,3015,3232,3785,3546,2673,908
"430","13","087","Decatur County","Georgia",3536,3530,3496,3115,3240,3407,3051,1949,1080
"431","13","089","DeKalb County","Georgia",101298,90532,110844,120404,101169,94739,77685,41767,20859
"432","13","091","Dodge County","Georgia",2103,2347,2609,2589,2809,2901,2605,1706,936
"433","13","093","Dooly County","Georgia",1085,1397,1654,1657,1825,1891,1947,1318,616
"434","13","095","Dougherty County","Georgia",11661,12583,13239,10561,9714,10279,10339,6136,3444
"435","13","097","Douglas County","Georgia",19173,22332,19575,18393,21157,20233,14354,7998,3128
"436","13","099","Early County","Georgia",1342,1428,1185,1073,1198,1321,1219,932,492
"437","13","101","Echols County","Georgia",564,585,464,584,557,478,409,219,146
"438","13","103","Effingham County","Georgia",9161,9311,8023,9455,8806,8303,6343,3483,1411
"439","13","105","Elbert County","Georgia",2313,2257,2248,2180,2141,2623,2571,1872,989
"440","13","107","Emanuel County","Georgia",3086,3137,2946,2999,2580,2777,2611,1693,817
"441","13","109","Evans County","Georgia",1511,1557,1293,1310,1228,1364,1181,803,407
"442","13","111","Fannin County","Georgia",2205,2478,2283,2294,2676,3708,5122,3755,1667
"443","13","113","Fayette County","Georgia",12037,17402,12022,11285,14703,17308,15194,10007,4463
"444","13","115","Floyd County","Georgia",12071,13803,13301,12276,11823,12473,11256,7450,4045
"445","13","117","Forsyth County","Georgia",32481,39213,22748,31991,41773,34207,21124,14751,5964
"446","13","119","Franklin County","Georgia",2828,2998,3092,2623,2649,3120,2979,2037,1023
"447","13","121","Fulton County","Georgia",123405,136472,171597,166136,147973,135260,99201,55792,28101
"448","13","123","Gilmer County","Georgia",3232,3302,3068,2997,3599,4491,5376,3798,1506
"449","13","125","Glascock County","Georgia",303,413,334,307,436,426,375,243,134
"450","13","127","Glynn County","Georgia",9718,10483,10039,9844,9961,11296,11599,8505,3847
"451","13","129","Gordon County","Georgia",7102,8218,7354,7229,7818,8036,6279,4055,1872
"452","13","131","Grady County","Georgia",3255,3403,2694,2978,2815,3341,3004,2098,1045
"453","13","133","Greene County","Georgia",1954,1793,1726,1762,1770,2337,3257,2725,1000
"454","13","135","Gwinnett County","Georgia",128431,145786,123076,128071,137072,126634,86130,43244,17806
"455","13","137","Habersham County","Georgia",5368,6016,5868,5390,5533,5790,5447,3996,1920
"456","13","139","Hall County","Georgia",26725,29433,27046,25518,26199,26462,21360,14727,6971
"457","13","141","Hancock County","Georgia",636,800,1189,1041,934,1201,1286,925,445
"458","13","143","Haralson County","Georgia",3861,3974,3691,3734,3833,4087,3286,2277,1049
"459","13","145","Harris County","Georgia",3770,4557,3657,3936,4642,5351,4904,3165,1254
"460","13","147","Hart County","Georgia",2822,3142,3019,2795,3020,3667,3618,2781,1341
"461","13","149","Heard County","Georgia",1394,1532,1492,1346,1485,1707,1528,982,457
"462","13","151","Henry County","Georgia",28913,36975,30662,29451,34245,33390,23006,12949,4970
"463","13","153","Houston County","Georgia",21813,22273,21449,23158,19395,20370,15774,9137,4494
"464","13","155","Irwin County","Georgia",993,1199,1375,1204,1228,1193,999,763,462
"465","13","157","Jackson County","Georgia",9881,10147,8692,9935,10015,9541,7506,5186,2074
"466","13","159","Jasper County","Georgia",1710,1920,1536,1695,1716,2095,1873,1167,507
"467","13","161","Jeff Davis County","Georgia",2090,2237,1781,1832,1901,1941,1643,1210,480
"468","13","163","Jefferson County","Georgia",1937,1981,1925,1829,1721,2108,1907,1320,634
"469","13","165","Jenkins County","Georgia",908,1025,1353,1138,1115,1108,985,697,347
"470","13","167","Johnson County","Georgia",965,1037,1216,1278,1378,1326,1177,853,413
"471","13","169","Jones County","Georgia",3181,4025,3313,3388,3685,4001,3629,2410,1103
"472","13","171","Lamar County","Georgia",2219,2807,2746,2210,2115,2426,2335,1485,734
"473","13","173","Lanier County","Georgia",1382,1345,1385,1517,1243,1420,1124,693,314
"474","13","175","Laurens County","Georgia",6348,6382,5819,5652,5618,6175,5598,3819,2135
"475","13","177","Lee County","Georgia",4107,4536,3369,4373,4319,3640,3203,1799,646
"476","13","179","Liberty County","Georgia",11193,7796,13609,8938,5637,5665,4787,2817,993
"477","13","181","Lincoln County","Georgia",799,835,848,831,836,1126,1324,912,410
"478","13","183","Long County","Georgia",2931,2837,2752,3140,2610,2271,1834,787,397
"479","13","185","Lowndes County","Georgia",16051,17335,23941,15246,12155,12193,10557,6625,3303
"480","13","187","Lumpkin County","Georgia",3068,5003,6248,3373,3528,4084,4324,2857,1125
"481","13","189","McDuffie County","Georgia",2892,2935,2550,2410,2390,2827,2678,1848,782
"482","13","191","McIntosh County","Georgia",1166,1344,1521,1338,1610,2101,2509,1919,870
"483","13","193","Macon County","Georgia",1300,1415,1953,1740,1535,1750,1733,1093,428
"484","13","195","Madison County","Georgia",3645,3831,3632,3592,3776,4199,3766,2432,1007
"485","13","197","Marion County","Georgia",882,1025,896,871,956,1319,1205,837,368
"486","13","199","Meriwether County","Georgia",2450,2497,2537,2400,2285,3020,2964,2006,1008
"487","13","201","Miller County","Georgia",694,743,607,628,633,765,715,547,386
"488","13","205","Mitchell County","Georgia",2663,2750,2908,2763,2824,2867,2559,1662,867
"489","13","207","Monroe County","Georgia",2941,3283,3314,3228,3490,3908,3861,2350,1203
"490","13","209","Montgomery County","Georgia",1003,1212,1365,1100,1105,1193,1124,719,351
"491","13","211","Morgan County","Georgia",2261,2509,2057,2161,2286,2743,2541,1812,906
