state,county_state,pop09,pop1049,pop59,pop69,pop79,pop89
New York,New York 36063,22505,46593,30954,29836,17455,10184
New York,New York 36065,26728,55129,31193,28986,18469,12124
New York,New York 36067,53076,112232,63570,57690,33566,21043
New York,New York 36069,11358,24803,16148,15507,9959,5367
New York,New York 36071,52480,109564,52923,40633,24021,13084
New York,New York 36073,4100,8758,6241,5589,3241,1737
New York,New York 36075,13096,28621,17915,15109,8663,4296
New York,New York 36077,5022,12723,7990,8515,5683,3184
New York,New York 36079,9424,21315,16557,13055,7949,4026
New York,New York 36081,264270,494209,307220,261496,154266,96853
New York,New York 36083,16660,35700,22244,20426,11882,6554
New York,New York 36085,55693,114426,67198,57659,34674,18753
New York,New York 36087,51581,101065,40974,33730,22162,14471
New York,New York 36089,11417,26932,14386,13524,8369,4756
New York,New York 36091,23975,50598,34739,30055,19730,9589
New York,New York 36093,18469,37428,21216,18872,11200,7229
New York,New York 36095,2783,6570,4630,4692,3240,1565
New York,New York 36097,1758,3665,2722,2821,1717,886
New York,New York 36099,3584,7458,4635,4788,2933,1567
New York,New York 36101,10839,22318,13744,13196,8315,4714
New York,New York 36103,161677,345983,230483,179007,111723,65979
New York,New York 36105,8655,17577,11250,10182,6731,3063
New York,New York 36107,5036,10938,7222,6888,4517,2612
New York,New York 36109,8117,23665,10788,11086,6664,3410
New York,New York 36111,15999,35806,26757,24983,16016,8559
New York,New York 36113,5999,12746,9794,9776,6494,3451
New York,New York 36115,5968,12646,9362,8621,5423,2901
New York,New York 36117,10212,20852,13919,12598,7818,3992
New York,New York 36119,111093,235618,140046,112896,69522,48982
New York,New York 36121,3928,8150,5987,5475,3283,1558
New York,New York 36123,3092,6319,3131,3700,2351,1218
North Carolina,North Carolina 37001,20191,44019,22932,19348,12966,7273
North Carolina,North Carolina 37003,3841,8181,5484,4961,3585,1727
North Carolina,North Carolina 37005,1011,2090,1642,1900,1411,751
North Carolina,North Carolina 37007,2588,5365,3299,3227,2149,1052
North Carolina,North Carolina 37009,2381,5189,3985,4457,3305,1699
North Carolina,North Carolina 37011,1333,3073,2453,2472,1884,893
North Carolina,North Carolina 37013,4810,10298,6383,7434,5464,2442
North Carolina,North Carolina 37015,1701,3649,2607,2995,1867,1187
North Carolina,North Carolina 37017,3419,7327,4429,5121,3308,1620
North Carolina,North Carolina 37019,11187,23111,19389,31786,22557,7066
North Carolina,North Carolina 37021,25697,53138,33636,35721,23700,12366
North Carolina,North Carolina 37023,8616,19060,13853,12363,8503,4485
North Carolina,North Carolina 37025,28912,60205,28640,21386,13125,6328
North Carolina,North Carolina 37027,8497,18046,12465,11263,7823,3590
North Carolina,North Carolina 37029,1227,2695,1628,1306,874,406
North Carolina,North Carolina 37031,6063,13207,10411,12087,8269,3703
North Carolina,North Carolina 37033,2198,4659,3337,3411,2227,1154
North Carolina,North Carolina 37035,18365,38837,22848,19999,13457,6378
North Carolina,North Carolina 37037,7521,16258,10709,11033,8603,4495
North Carolina,North Carolina 37039,2423,5206,4017,5228,4166,1840
North Carolina,North Carolina 37041,1443,3081,1888,2240,1561,873
North Carolina,North Carolina 37043,966,2075,1516,2138,1763,700
North Carolina,North Carolina 37045,11372,24022,14024,12583,8688,3929
North Carolina,North Carolina 37047,5970,12725,7350,7265,5362,2626
North Carolina,North Carolina 37049,12343,24287,11584,12858,9261,4683
North Carolina,North Carolina 37051,48751,93231,35887,30587,18068,9284
North Carolina,North Carolina 37053,3319,6659,4382,3874,2116,777
North Carolina,North Carolina 37055,3480,7591,5648,6563,3650,1486
North Carolina,North Carolina 37057,18892,39935,24958,21403,14425,6987
North Carolina,North Carolina 37059,4534,9867,6401,5980,4049,2362
North Carolina,North Carolina 37061,7482,15404,7646,7459,5089,2777
North Carolina,North Carolina 37063,38371,76150,37371,33783,18778,9410
North Carolina,North Carolina 37065,6095,12702,6825,7431,4564,2399
North Carolina,North Carolina 37067,46456,98880,50900,44481,27263,14987
North Carolina,North Carolina 37069,7917,16920,10253,9070,5307,2528
North Carolina,North Carolina 37071,27123,55410,31371,26233,16341,8226
North Carolina,North Carolina 37073,1149,2567,1922,1685,1116,559
North Carolina,North Carolina 37075,842,1867,1155,1217,952,536
North Carolina,North Carolina 37077,6376,13857,9312,7807,4774,2340
North Carolina,North Carolina 37079,2187,4620,2782,2749,1538,785
North Carolina,North Carolina 37081,63839,139362,69638,59087,36781,19561
North Carolina,North Carolina 37083,5564,11684,7217,7165,4639,2569
North Carolina,North Carolina 37085,19911,38802,16036,13171,7910,3555
North Carolina,North Carolina 37087,6127,12398,8827,9491,7218,3700
North Carolina,North Carolina 37089,11583,24070,15829,17880,14538,7411
North Carolina,North Carolina 37091,2252,5415,3265,3329,2080,1206
North Carolina,North Carolina 37093,8953,16155,6357,5163,2472,1074
North Carolina,North Carolina 37095,429,932,665,856,438,259
North Carolina,North Carolina 37097,20953,45409,26874,21365,13708,6147
North Carolina,North Carolina 37099,3990,10177,5082,5699,4150,1781
North Carolina,North Carolina 37101,27523,57558,28932,21876,13081,5362
North Carolina,North Carolina 37103,916,1895,1406,1581,1010,509
North Carolina,North Carolina 37105,7954,16069,8371,7394,4545,2459
North Carolina,North Carolina 37107,6571,13771,7619,7764,5059,2754
North Carolina,North Carolina 37109,9383,19920,13461,11390,7323,3014
North Carolina,North Carolina 37111,4734,10053,6528,6391,4355,2156
North Carolina,North Carolina 37113,3512,7275,4769,5946,4880,2435
North Carolina,North Carolina 37115,2030,4539,2892,3266,2278,1099
North Carolina,North Carolina 37117,2446,4972,3129,3621,2434,1224
North Carolina,North Carolina 37119,143584,286607,137069,101293,55372,27823
North Carolina,North Carolina 37121,1442,2990,2126,2323,1754,918
North Carolina,North Carolina 37123,2994,6561,3708,3920,2612,1224
North Carolina,North Carolina 37125,11951,23398,12386,13414,11058,6637
North Carolina,North Carolina 37127,10863,23019,13155,12439,8160,3829
North Carolina,North Carolina 37129,22850,50780,29330,29404,19546,9417
North Carolina,North Carolina 37131,1746,3701,2788,3347,2356,1305
North Carolina,North Carolina 37133,30921,56869,15861,14307,8459,4227
North Carolina,North Carolina 37135,14314,37679,18138,16549,9505,4231
North Carolina,North Carolina 37137,957,2094,1803,2414,1821,851
North Carolina,North Carolina 37139,4776,9937,5153,4885,3127,1514
North Carolina,North Carolina 37141,7452,15292,9051,8587,5429,2318
North Carolina,North Carolina 37143,1279,2742,1889,2195,1782,853
North Carolina,North Carolina 37145,4295,8964,5793,5731,3560,1779
North Carolina,North Carolina 37147,20744,46632,19925,18644,10817,5605
North Carolina,North Carolina 37149,1594,3622,3046,3676,2945,1805
North Carolina,North Carolina 37151,16722,35209,20985,18005,12092,5743
North Carolina,North Carolina 37153,5604,11379,5915,5531,3762,1810
North Carolina,North Carolina 37155,17622,36559,16394,15128,9392,4239
North Carolina,North Carolina 37157,9632,20223,13692,13213,8457,4429
North Carolina,North Carolina 37159,16372,34875,19946,17671,11500,5782
North Carolina,North Carolina 37161,7065,15071,9753,9636,6878,3337
North Carolina,North Carolina 37163,8335,17000,8402,7860,5110,2782
North Carolina,North Carolina 37165,4498,8904,4292,4287,2993,1468
North Carolina,North Carolina 37167,7268,15003,8818,7936,5683,2694
North Carolina,North Carolina 37169,4298,9313,7295,6690,4532,2334
North Carolina,North Carolina 37171,7747,16546,10427,9538,6791,3635
North Carolina,North Carolina 37173,1801,3462,1873,1812,1323,626
North Carolina,North Carolina 37175,2807,6089,4362,5882,5055,2776
North Carolina,North Carolina 37177,391,796,527,501,364,233
North Carolina,North Carolina 37179,30094,70994,34848,23410,14579,6193
North Carolina,North Carolina 37181,5662,11561,5898,5842,3802,1940
North Carolina,North Carolina 37183,139541,293885,144552,104415,59434,28085
North Carolina,North Carolina 37185,1826,3893,2739,3374,2286,1231
North Carolina,North Carolina 37187,1231,2549,1610,1967,1259,711
North Carolina,North Carolina 37189,3788,11895,6222,6652,4094,1919
North Carolina,North Carolina 37191,16215,32207,15651,14908,9053,4875
North Carolina,North Carolina 37193,6974,15247,9763,9655,6946,3612
North Carolina,North Carolina 37195,9834,20688,10975,10550,6789,3514
North Carolina,North Carolina 37197,4110,8639,5853,4945,3554,1846
North Carolina,North Carolina 37199,1718,3644,2530,2800,2132,1146
North Dakota,North Dakota 38001,238,471,292,370,245,211
North Dakota,North Dakota 38003,1077,2363,1393,1518,1008,698
North Dakota,North Dakota 38005,1381,2572,750,790,402,221
North Dakota,North Dakota 38007,124,204,120,134,80,66
North Dakota,North Dakota 38009,718,1526,838,1009,667,371
North Dakota,North Dakota 38011,399,791,334,471,268,202
North Dakota,North Dakota 38013,304,566,264,315,193,108
North Dakota,North Dakota 38015,12624,24926,11343,11242,6352,4389
North Dakota,North Dakota 38017,24311,46608,18716,17062,8881,5981
North Dakota,North Dakota 38019,497,910,487,575,412,337
North Dakota,North Dakota 38021,624,1334,579,641,417,315
North Dakota,North Dakota 38023,299,563,334,331,242,177
North Dakota,North Dakota 38025,663,1180,585,616,246,215
North Dakota,North Dakota 38027,307,586,311,367,196,173
North Dakota,North Dakota 38029,323,698,473,523,361,302
North Dakota,North Dakota 38031,380,751,434,471,277,254
North Dakota,North Dakota 38033,186,403,216,308,160,137
North Dakota,North Dakota 38035,8914,17490,6774,6701,3820,2344
North Dakota,North Dakota 38037,275,498,296,400,301,191
North Dakota,North Dakota 38039,258,495,267,377,293,193
North Dakota,North Dakota 38041,380,677,303,336,209,190
North Dakota,North Dakota 38043,301,562,298,438,251,175
North Dakota,North Dakota 38045,452,949,515,660,428,375
North Dakota,North Dakota 38047,225,454,250,267,198,170
North Dakota,North Dakota 38049,734,1482,799,808,520,325
North Dakota,North Dakota 38051,257,498,361,391,287,339
North Dakota,North Dakota 38053,2900,5113,1599,1221,511,306
North Dakota,North Dakota 38055,1180,2227,1186,1600,1021,526
North Dakota,North Dakota 38057,1073,2052,1195,1251,684,441
North Dakota,North Dakota 38059,4286,7782,3827,3778,2106,1531
North Dakota,North Dakota 38061,1765,3142,1160,1118,516,219
North Dakota,North Dakota 38063,304,602,404,487,318,230
North Dakota,North Dakota 38065,272,533,256,330,202,87
North Dakota,North Dakota 38067,757,1528,882,1129,638,480
North Dakota,North Dakota 38069,481,975,536,573,376,306
North Dakota,North Dakota 38071,1564,2975,1516,1551,994,657
North Dakota,North Dakota 38073,629,1271,752,721,408,364
North Dakota,North Dakota 38075,283,557,349,345,188,141
North Dakota,North Dakota 38077,1994,4216,1938,2136,1131,931
North Dakota,North Dakota 38079,2666,5158,1661,1463,724,364
North Dakota,North Dakota 38081,472,909,540,572,375,219
North Dakota,North Dakota 38083,135,257,179,219,171,173
North Dakota,North Dakota 38085,851,1676,514,307,151,83
North Dakota,North Dakota 38087,86,162,114,134,73,51
North Dakota,North Dakota 38089,5142,9143,3503,3046,1652,1430
North Dakota,North Dakota 38091,240,443,256,322,191,118
North Dakota,North Dakota 38093,2256,4719,2682,2923,1594,1207
North Dakota,North Dakota 38095,263,501,350,370,210,175
North Dakota,North Dakota 38097,978,2061,1072,1043,618,522
North Dakota,North Dakota 38099,1374,2678,1478,1513,927,703
North Dakota,North Dakota 38101,9651,17881,6790,6305,3577,2558
North Dakota,North Dakota 38103,441,858,568,606,448,371
North Dakota,North Dakota 38105,6838,11801,3920,3091,1286,940
Ohio,Ohio 39001,3454,7213,3826,3705,2311,1126
Ohio,Ohio 39003,12674,26543,12958,12954,7820,4698
Ohio,Ohio 39005,6353,13803,6824,7020,4449,2584
Ohio,Ohio 39007,11309,23419,13805,13462,8389,4490
Ohio,Ohio 39009,5035,16041,6985,6903,3826,1884
Ohio,Ohio 39011,5905,11979,6155,5984,3550,2318
Ohio,Ohio 39013,6722,13836,9284,9970,5930,3725
Ohio,Ohio 39015,5234,10841,6100,5749,3560,1899
Ohio,Ohio 39017,47605,102997,49547,43627,24988,13575
Ohio,Ohio 39019,2862,6183,3934,4026,2582,1392
Ohio,Ohio 39021,4403,9594,5579,4968,3261,1704
Ohio,Ohio 39023,16080,33646,17983,17589,11552,6498
Ohio,Ohio 39025,24492,51249,29109,26834,15486,7477
Ohio,Ohio 39027,5119,10711,5614,5498,3260,1709
Ohio,Ohio 39029,10892,22607,14327,15189,9304,5196
Ohio,Ohio 39031,4804,9487,4845,4929,3156,1810
Ohio,Ohio 39033,4782,9824,5573,5723,3827,2334
Ohio,Ohio 39035,139586,283213,164135,161351,95226,61495
Ohio,Ohio 39037,6391,13219,7050,6634,4528,2617
Ohio,Ohio 39039,4505,9651,4704,5125,3193,1788
Ohio,Ohio 39041,27691,59625,28210,22138,13155,6142
Ohio,Ohio 39043,7959,16495,10268,11044,7390,4163
Ohio,Ohio 39045,19722,41296,21751,18151,11403,5671
Ohio,Ohio 39047,3561,7247,3864,3637,2363,1155
Ohio,Ohio 39049,178507,342763,152355,129229,69589,36195
Ohio,Ohio 39051,5210,10847,5716,5705,3246,1869
Ohio,Ohio 39053,3716,7533,3915,4031,2548,1396
Ohio,Ohio 39055,10528,23340,14081,13564,8778,4766
Ohio,Ohio 39057,19097,40957,21873,21010,12892,7168
Ohio,Ohio 39059,4611,9334,5406,5338,3418,1856
Ohio,Ohio 39061,105191,211050,102839,96695,53030,32273
Ohio,Ohio 39063,9100,18835,10011,9285,5814,3438
Ohio,Ohio 39065,3886,8635,3828,3563,2250,1234
Ohio,Ohio 39067,1576,3418,2212,2418,1422,756
Ohio,Ohio 39069,3305,6840,3637,3601,2147,1398
Ohio,Ohio 39071,5433,11129,5791,5636,3636,1943
Ohio,Ohio 39073,3233,6774,4059,3859,2528,1257
Ohio,Ohio 39075,7274,14748,4782,4310,2596,1598
Ohio,Ohio 39077,7414,15302,7946,7457,4494,2358
Ohio,Ohio 39079,4259,8452,4269,4180,2553,1196
Ohio,Ohio 39081,6624,14316,8922,9931,6112,3597
Ohio,Ohio 39083,7552,16423,7979,8171,5090,2734
Ohio,Ohio 39085,23225,50358,33010,32968,20826,11638
Ohio,Ohio 39087,6761,14052,8204,7768,5227,2628
Ohio,Ohio 39089,21932,45386,24674,21646,13576,6512
Ohio,Ohio 39091,5595,11493,6450,6197,3752,1891
Ohio,Ohio 39093,35869,75443,43051,40921,25255,14051
Ohio,Ohio 39095,54411,108973,55178,53268,30464,17034
Ohio,Ohio 39097,4763,10011,6451,5136,3187,1638
Ohio,Ohio 39099,24211,51054,30369,33295,20199,13180
Ohio,Ohio 39101,7665,15008,8871,8239,5179,2878
Ohio,Ohio 39103,20096,43554,26666,23695,14968,7312
Ohio,Ohio 39105,2469,5336,3335,3328,1986,1107
Ohio,Ohio 39107,6008,11556,5234,5492,3020,1965
Ohio,Ohio 39109,13061,26809,14405,13667,9150,4817
Ohio,Ohio 39111,1480,3003,1910,2060,1487,784
Ohio,Ohio 39113,64812,130399,68519,65574,41856,25356
Ohio,Ohio 39115,1523,3289,2087,2113,1349,821
Ohio,Ohio 39117,4005,8704,5151,4832,2740,1441
Ohio,Ohio 39119,10594,21387,11506,11005,6847,3865
Ohio,Ohio 39121,1470,2903,1920,2876,1959,937
Ohio,Ohio 39123,3632,8104,6002,6999,4776,2407
Ohio,Ohio 39125,2240,4803,2612,2515,1559,808
Ohio,Ohio 39127,4513,9240,5204,4773,2741,1242
Ohio,Ohio 39129,6537,13823,7935,6772,4130,2227
Ohio,Ohio 39131,3408,7119,3851,3539,2178,1289
Ohio,Ohio 39133,15358,37421,21936,20724,12219,6120
Ohio,Ohio 39135,4598,9978,5746,5669,3589,1853
Ohio,Ohio 39137,4744,9346,4527,4480,2465,1628
Ohio,Ohio 39139,14146,28845,15616,15653,10306,6351
Ohio,Ohio 39141,8594,17806,10948,9818,5813,2959
Ohio,Ohio 39143,6760,14237,8063,8116,4837,2802
Ohio,Ohio 39145,8733,18211,9758,9719,6021,3576
Ohio,Ohio 39147,6166,13966,7091,7394,4298,2579
Ohio,Ohio 39149,6324,13129,6746,6130,3508,2020
Ohio,Ohio 39151,42088,87924,50145,50180,31760,18763
Ohio,Ohio 39153,60963,125033,74432,71748,42606,24862
Ohio,Ohio 39155,21171,44221,27364,28919,18903,10987
Ohio,Ohio 39157,11452,22974,12020,12284,7820,4816
Ohio,Ohio 39159,7750,15780,7965,5925,3255,1585
Ohio,Ohio 39161,3501,7151,3721,3742,2339,1435
Ohio,Ohio 39163,1497,3121,1919,1857,1092,507
Ohio,Ohio 39165,28838,62451,33576,26146,15611,7945
Ohio,Ohio 39167,6260,13283,8237,8690,5761,3153
Ohio,Ohio 39169,15312,31398,14606,14504,9120,5358
Ohio,Ohio 39171,4358,9098,4936,4907,3042,1822
Ohio,Ohio 39173,14194,32921,15174,14975,8707,4870
Ohio,Ohio 39175,2552,5357,2919,2861,1837,1189
Oklahoma,Oklahoma 40001,3287,6521,2879,2449,1643,739
Oklahoma,Oklahoma 40003,621,1191,814,749,452,340
Oklahoma,Oklahoma 40005,1710,3376,1676,1757,1309,617
Oklahoma,Oklahoma 40007,654,1519,670,649,457,282
Oklahoma,Oklahoma 40009,3110,5918,2464,2410,1276,854
Oklahoma,Oklahoma 40011,1311,2605,1225,1262,818,489
Oklahoma,Oklahoma 40013,6305,12532,5586,5397,4006,2069
Oklahoma,Oklahoma 40015,3996,7848,3578,3252,2193,1201
Oklahoma,Oklahoma 40017,20881,41829,17418,14928,8791,4215
Oklahoma,Oklahoma 40019,6513,13042,5928,5735,3528,2093
Oklahoma,Oklahoma 40021,5758,12418,5619,5509,3792,1864
Oklahoma,Oklahoma 40023,1941,3863,1878,1999,1423,717
Oklahoma,Oklahoma 40025,285,590,245,295,245,137
Oklahoma,Oklahoma 40027,31495,70558,32004,28849,17456,8582
Oklahoma,Oklahoma 40029,686,1413,672,741,529,298
Oklahoma,Oklahoma 40031,16423,32636,13465,11779,6619,3823
Oklahoma,Oklahoma 40033,656,1379,841,761,533,287
Oklahoma,Oklahoma 40035,1597,3346,1985,1708,1343,707
Oklahoma,Oklahoma 40037,8831,18397,9617,8906,5801,3094
Oklahoma,Oklahoma 40039,4087,8386,2994,2734,1759,1128
Oklahoma,Oklahoma 40041,4438,9511,5919,6607,5303,2262
Oklahoma,Oklahoma 40043,758,1449,616,573,425,236
Oklahoma,Oklahoma 40045,439,952,463,589,393,207
Oklahoma,Oklahoma 40047,8828,17001,7258,6798,4164,2801
Oklahoma,Oklahoma 40049,3716,7495,3366,3439,2216,1238
Oklahoma,Oklahoma 40051,6735,14576,7659,6876,4160,2075
Oklahoma,Oklahoma 40053,561,1133,574,617,352,295
Oklahoma,Oklahoma 40055,613,1257,715,579,424,332
Oklahoma,Oklahoma 40057,356,720,360,328,211,157
Oklahoma,Oklahoma 40059,496,1029,493,490,257,227
Oklahoma,Oklahoma 40061,1535,3239,1632,1595,1250,582
Oklahoma,Oklahoma 40063,1617,3191,1640,1550,1134,628
Oklahoma,Oklahoma 40065,3574,6701,2784,2563,1634,991
Oklahoma,Oklahoma 40067,794,1590,761,833,592,309
Oklahoma,Oklahoma 40069,1408,2996,1359,1367,1019,514
Oklahoma,Oklahoma 40071,5885,11977,5163,5246,3803,2258
Oklahoma,Oklahoma 40073,2228,4610,1999,1818,1062,695
Oklahoma,Oklahoma 40075,1184,2295,1185,1223,795,387
Oklahoma,Oklahoma 40077,1204,2536,1296,1269,977,658
Oklahoma,Oklahoma 40079,6307,13249,6376,6118,4145,2036
Oklahoma,Oklahoma 40081,4299,9006,4846,4536,2961,1510
Oklahoma,Oklahoma 40083,5636,12695,6321,6059,3416,1745
Oklahoma,Oklahoma 40085,1367,2712,1218,1250,934,459
Oklahoma,Oklahoma 40087,5238,11212,5264,4684,2888,1340
Oklahoma,Oklahoma 40089,4622,9045,4091,3907,2797,1437
Oklahoma,Oklahoma 40091,2025,4200,2706,3073,2382,1216
Oklahoma,Oklahoma 40093,1083,2145,924,1010,641,454
Oklahoma,Oklahoma 40095,2055,4273,2245,2248,1754,922
Oklahoma,Oklahoma 40097,5124,10505,5344,5349,3625,1643
Oklahoma,Oklahoma 40099,1714,3562,1801,1839,1308,675
Oklahoma,Oklahoma 40101,9070,18440,8263,8089,5076,2766
Oklahoma,Oklahoma 40103,1408,2872,1505,1454,973,552
Oklahoma,Oklahoma 40105,1243,2467,1414,1326,929,493
Oklahoma,Oklahoma 40107,1486,3000,1578,1411,996,490
Oklahoma,Oklahoma 40109,115681,222058,91399,83663,48019,25988
Oklahoma,Oklahoma 40111,4824,10142,4807,4792,3285,1803
Oklahoma,Oklahoma 40113,5155,11069,6488,6546,4453,2259
Oklahoma,Oklahoma 40115,4263,8695,3779,3661,2600,1406
Oklahoma,Oklahoma 40117,2007,4199,2224,2188,1475,706
Oklahoma,Oklahoma 40119,8442,20829,7146,7103,4598,2682
Oklahoma,Oklahoma 40121,5257,10622,5498,5452,4000,2215
Oklahoma,Oklahoma 40123,5189,10505,4431,4075,2783,1691
Oklahoma,Oklahoma 40125,9173,19139,9200,8304,5490,2720
Oklahoma,Oklahoma 40127,1299,2657,1547,1525,1179,666
Oklahoma,Oklahoma 40129,442,949,448,482,340,225
Oklahoma,Oklahoma 40131,11223,23682,12767,11052,6900,3563
Oklahoma,Oklahoma 40133,3169,6666,3161,2968,1988,1076
Oklahoma,Oklahoma 40135,5229,10600,5721,5037,3639,1759
Oklahoma,Oklahoma 40137,5175,10845,5563,5807,3761,2254
Oklahoma,Oklahoma 40139,3252,6362,2275,1891,992,553
Oklahoma,Oklahoma 40141,893,1856,978,927,683,365
Oklahoma,Oklahoma 40143,91424,179360,76618,70183,41538,22927
Oklahoma,Oklahoma 40145,10282,21316,10366,9628,6362,2889
Oklahoma,Oklahoma 40147,6683,13438,6218,6439,4357,2896
Oklahoma,Oklahoma 40149,1435,2914,1416,1453,850,541
Oklahoma,Oklahoma 40151,1042,2249,951,928,606,477
Oklahoma,Oklahoma 40153,2708,5335,2394,2204,1475,858
Oregon,Oregon 41001,1768,3457,2089,2649,1954,994
Oregon,Oregon 41003,7721,20809,9397,10940,6772,3395
Oregon,Oregon 41005,46502,97381,56171,55237,34924,16884
Oregon,Oregon 41007,4128,8383,5165,6608,4326,1743
Oregon,Oregon 41009,5674,12003,7577,7406,4598,2015
Oregon,Oregon 41011,6364,12906,8460,10984,7744,3866
Oregon,Oregon 41013,2663,5249,3181,4094,2897,1199
Oregon,Oregon 41015,1840,3554,3200,4834,3757,1710
Oregon,Oregon 41017,20733,42815,24704,28763,18621,7655
Oregon,Oregon 41019,11637,23413,14283,17722,13320,6967
Oregon,Oregon 41021,204,399,251,356,209,156
Oregon,Oregon 41023,687,1376,892,1275,1018,574
Oregon,Oregon 41025,816,1627,916,1203,773,452
Oregon,Oregon 41027,2943,6098,3069,2875,1576,899
Oregon,Oregon 41029,24777,49830,27071,31690,22563,11292
Oregon,Oregon 41031,3218,6247,3091,3297,2379,917
Oregon,Oregon 41033,9174,18660,11299,14026,10680,5308
Oregon,Oregon 41035,8352,16276,8462,9944,6711,3004
Oregon,Oregon 41037,815,1656,1027,1284,933,432
Oregon,Oregon 41039,37501,81587,44869,51219,34043,16448
Oregon,Oregon 41041,4414,9121,6670,10115,6619,2773
Oregon,Oregon 41043,15752,31573,16135,16955,11130,5388
Oregon,Oregon 41045,4389,8737,3367,3290,2222,1329
Oregon,Oregon 41047,46295,93545,40573,39118,24816,12923
Oregon,Oregon 41049,1695,3486,1348,1500,851,409
Oregon,Oregon 41051,84157,165977,96288,85951,48504,23203
Oregon,Oregon 41053,10141,22139,9575,10089,7308,3598
Oregon,Oregon 41055,179,365,225,289,182,133
Oregon,Oregon 41057,2675,5568,3471,4930,3270,1359
Oregon,Oregon 41059,10543,21474,8988,8572,5471,2928
Oregon,Oregon 41061,3172,6737,2823,3622,2445,1585
Oregon,Oregon 41063,729,1472,913,1351,932,508
Oregon,Oregon 41065,3319,6431,3165,3753,2469,1275
Oregon,Oregon 41067,72888,148102,73001,61447,36474,18544
Oregon,Oregon 41069,96,208,180,281,211,126
Oregon,Oregon 41071,12302,26819,13066,13137,8362,4456
Pennsylvania,Pennsylvania 42001,10658,23331,15167,14620,9534,5269
Pennsylvania,Pennsylvania 42003,126170,258065,157311,164144,96126,63478
Pennsylvania,Pennsylvania 42005,6576,13511,9741,10059,6306,3745
Pennsylvania,Pennsylvania 42007,16930,34769,23787,24398,15119,9734
Pennsylvania,Pennsylvania 42009,4798,10117,7123,7115,4937,3006
Pennsylvania,Pennsylvania 42011,49595,106018,58738,50434,31786,19434
Pennsylvania,Pennsylvania 42013,13046,27685,16513,17105,10982,6896
Pennsylvania,Pennsylvania 42015,7157,14334,8716,8622,5956,3278
Pennsylvania,Pennsylvania 42017,64003,140688,97805,87324,51337,30775
Pennsylvania,Pennsylvania 42019,19582,42404,28288,26260,15321,9310
Pennsylvania,Pennsylvania 42021,13186,28574,17770,20046,12448,8136
Pennsylvania,Pennsylvania 42023,453,876,682,796,554,306
Pennsylvania,Pennsylvania 42025,6316,13520,9834,9757,6180,3258
Pennsylvania,Pennsylvania 42027,12835,35426,18530,17070,10222,6123
Pennsylvania,Pennsylvania 42029,60891,132975,75364,64339,38137,21304
Pennsylvania,Pennsylvania 42031,3955,8827,5169,5309,3242,2012
Pennsylvania,Pennsylvania 42033,7492,15770,11814,10971,7169,4346
Pennsylvania,Pennsylvania 42035,4032,9251,4759,4893,3208,1974
Pennsylvania,Pennsylvania 42037,5901,14457,8530,8735,5642,3332
Pennsylvania,Pennsylvania 42039,9220,19751,11775,12254,8144,3988
Pennsylvania,Pennsylvania 42041,27885,59066,33258,31054,20887,12257
Pennsylvania,Pennsylvania 42043,34576,68455,36840,34993,20778,11634
Pennsylvania,Pennsylvania 42045,68325,142037,76044,69748,38701,25496
Pennsylvania,Pennsylvania 42047,3078,6337,4859,4584,2853,1824
Pennsylvania,Pennsylvania 42049,30505,65604,35449,36153,20873,12610
Pennsylvania,Pennsylvania 42051,13253,27050,18511,19282,11885,7069
Pennsylvania,Pennsylvania 42053,292,925,928,969,823,360
Pennsylvania,Pennsylvania 42055,18362,37793,21073,19554,13826,8138
Pennsylvania,Pennsylvania 42057,1506,3154,2149,1999,1530,744
Pennsylvania,Pennsylvania 42059,3854,8084,4944,5061,3045,1553
Pennsylvania,Pennsylvania 42061,4052,9280,6274,6053,4409,2344
Pennsylvania,Pennsylvania 42063,8019,19237,10848,11465,7212,4223
Pennsylvania,Pennsylvania 42065,4990,10150,6038,6364,3922,2509
Pennsylvania,Pennsylvania 42067,2906,6068,3447,3318,2247,1330
Pennsylvania,Pennsylvania 42069,23008,48593,28472,27664,18174,11480
Pennsylvania,Pennsylvania 42071,70872,142503,68683,64988,42598,27892
Pennsylvania,Pennsylvania 42073,9108,18995,11788,12806,7923,5364
Pennsylvania,Pennsylvania 42075,17352,35618,18484,17844,12127,7571
Pennsylvania,Pennsylvania 42077,44625,92912,48302,42898,27253,16625
Pennsylvania,Pennsylvania 42079,33760,70759,44336,41269,27485,17222
Pennsylvania,Pennsylvania 42081,12499,26277,15253,15421,9468,5868
Pennsylvania,Pennsylvania 42083,4179,9203,5632,5700,3448,2129
Pennsylvania,Pennsylvania 42085,10788,24129,15442,15990,10153,6701
Pennsylvania,Pennsylvania 42087,5638,11173,6403,6062,4472,2786
Pennsylvania,Pennsylvania 42089,16376,38823,27202,23629,13492,6398
Pennsylvania,Pennsylvania 42091,94788,197528,116467,103690,63174,41336
Pennsylvania,Pennsylvania 42093,2096,4080,2497,2457,1573,1245
Pennsylvania,Pennsylvania 42095,30644,69905,42828,39310,25583,16077
Pennsylvania,Pennsylvania 42097,9488,19421,12879,12803,8431,5366
Pennsylvania,Pennsylvania 42099,5407,10769,6860,6617,3940,1771
Pennsylvania,Pennsylvania 42101,201308,386100,183062,163301,92753,55912
Pennsylvania,Pennsylvania 42103,4499,10896,9454,8732,6180,2822
Pennsylvania,Pennsylvania 42105,1770,3666,2429,2589,1776,1015
